"","ENTREZID","logFC","logCPM","LR","PValue","FDR","SYMBOL"
"1262","100302118",0,-0.399843666772083,0,1,1,"MIR1286"
"1263","100302119",0,-0.399843666772083,0,1,1,"MIR1538"
"1264","100302121",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR1276"
"1265","100302122",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"MIR1183"
"1266","100302123",0,-0.399843666772083,0,1,1,"MIR1275"
"1267","100302124",0,-0.399843666772083,0,1,1,"MIR1288"
"1268","100302125",0,-0.399843666772083,0,1,1,"MIR1289-1"
"1269","100302126",0,-0.399843666772083,0,1,1,"MIR1471"
"1270","100302127",0,-0.399843666772083,0,1,1,"MIR1470"
"1271","100302128",0,-0.399843666772083,0,1,1,"MIR1302-3"
"1272","100302129",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR1915"
"1273","100302130",0,-0.399843666772083,0,1,1,"MIR1302-4"
"1274","100302131",0,-0.399843666772083,0,1,1,"MIR302F"
"1275","100302132",0,-0.399843666772083,0,1,1,"MIR1182"
"1276","100302133",0,-0.399843666772083,0,1,1,"MIR1287"
"1277","100302134",0,-0.399843666772083,0,1,1,"MIR1289-2"
"1278","100302135",0,-0.399843666772083,0,1,1,"MIR320C1"
"1279","100302136",0,-0.399843666772083,0,1,1,"MIR1252"
"1280","100302137",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"MIR1914"
"1281","100302138",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR1292"
"1282","100302139",0,-0.399843666772083,0,1,1,"MIR1537"
"1283","100302140",0,-0.399843666772083,0,1,1,"MIR1302-6"
"1284","100302141",0,-0.399843666772083,0,1,1,"MIR1913"
"1285","100302142",0,-0.399843666772083,0,1,1,"MIR1246"
"1286","100302143",0,-0.399843666772083,0,1,1,"MIR1248"
"1287","100302144",0,-0.399843666772083,0,1,1,"MIR1912"
"1288","100302145",0,-0.399843666772083,0,1,1,"MIR1247"
"1289","100302146",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"MIR1302-5"
"1290","100302147",0,-0.399843666772083,0,1,1,"MIR1302-7"
"1291","100302148",0,-0.399843666772083,0,1,1,"MIR1263"
"1292","100302149",0,-0.399843666772083,0,1,1,"MIR1249"
"1293","100302150",0,-0.399843666772083,0,1,1,"MIR1296"
"1294","100302152",0,-0.399843666772083,0,1,1,"MIR548N"
"1295","100302153",0,-0.399843666772083,0,1,1,"MIR1298"
"1296","100302155",0,-0.399843666772083,0,1,1,"MIR1256"
"1297","100302156",0,-0.399843666772083,0,1,1,"MIR1229"
"1298","100302157",0,-0.399843666772083,0,1,1,"MIR1185-1"
"1299","100302158",0,-0.399843666772083,0,1,1,"MIR1231"
"1300","100302159",0,-0.399843666772083,0,1,1,"MIR548F3"
"1301","100302160",0,-0.399843666772083,0,1,1,"MIR1233-1"
"1302","100302161",0,-0.399843666772083,0,1,1,"MIR1205"
"1303","100302163",0,-0.399843666772083,0,1,1,"MIR1278"
"1304","100302164",0,-0.399843666772083,0,1,1,"MIR2113"
"1305","100302165",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,NA
"1306","100302166",0,-0.399843666772083,0,1,1,"MIR1322"
"1307","100302167",0,-0.399843666772083,0,1,1,"MIR1299"
"1308","100302168",0,-0.399843666772083,0,1,1,"MIR1257"
"1309","100302169",0,-0.399843666772083,0,1,1,"MIR320D2"
"1310","100302170",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"MIR1206"
"1311","100302171",0,-0.399843666772083,0,1,1,"MIR1321"
"1312","100302172",0,-0.399843666772083,0,1,1,"MIR1258"
"1313","100302174",0,-0.399843666772083,0,1,1,"MIR1307"
"1314","100302175",0,-0.399843666772083,0,1,1,"MIR1207"
"1315","100302177",0,-0.399843666772083,0,1,1,"MIR1269A"
"1316","100302178",0,-0.399843666772083,0,1,1,"MIR1295A"
"1317","100302179",0,-0.399843666772083,0,1,1,"MIR1270"
"1318","100302181",0,-0.399843666772083,0,1,1,"MIR1294"
"1319","100302182",0,-0.399843666772083,0,1,1,"MIR1279"
"1320","100302183",0,-0.399843666772083,0,1,1,"MIR1825"
"1321","100302184",0,-0.399843666772083,0,1,1,"MIR1272"
"1322","100302185",0,-0.399843666772083,0,1,1,"MIR1204"
"1323","100302186",0,-0.399843666772083,0,1,1,"MIR548I3"
"1324","100302187",0,-0.399843666772083,0,1,1,"MIR1297"
"1325","100302188",0,-0.399843666772083,0,1,1,"MIR1243"
"1326","100302190",0,-0.399843666772083,0,1,1,"MIR1976"
"1327","100302191",0,-0.399843666772083,0,1,1,"MIR548I4"
"1328","100302192",0,-0.399843666772083,0,1,1,"MIR548F1"
"1329","100302193",0,-0.399843666772083,0,1,1,"MIR1255A"
"1330","100302195",0,-0.399843666772083,0,1,1,"MIR320C2"
"1331","100302196",0,-0.399843666772083,0,1,1,"MIR1234"
"1332","100302197",0,-0.399843666772083,0,1,1,"MIR1306"
"1333","100302201",0,-0.399843666772083,0,1,1,"MIR1228"
"1334","100302202",0,-0.399843666772083,0,1,1,"MIR1266"
"1335","100302203",0,-0.399843666772083,0,1,1,"MIR1271"
"1336","100302204",0,-0.399843666772083,0,1,1,"MIR548I1"
"1337","100302205",0,-0.399843666772083,0,1,1,"MIR1283-2"
"1338","100302208",0,-0.399843666772083,0,1,1,"MIR1253"
"1339","100302209",0,-0.399843666772083,0,1,1,"MIR1185-2"
"1340","100302210",0,-0.399843666772083,0,1,1,"MIR1909"
"1341","100302211",0,-0.399843666772083,0,1,1,"MIR1203"
"1342","100302212",0,-0.399843666772083,0,1,1,"MIR1324"
"1343","100302213",0,-0.399843666772083,0,1,1,"MIR1181"
"1344","100302214",0,-0.399843666772083,0,1,1,"MIR1277"
"1345","100302217",0,-0.399843666772083,0,1,1,"MIR1827"
"1346","100302218",0,-0.399843666772083,0,1,1,"MIR1285-1"
"1347","100302219",0,-0.399843666772083,0,1,1,"MIR1245A"
"1348","100302220",0,-0.399843666772083,0,1,1,"MIR1293"
"1349","100302221",0,-0.399843666772083,0,1,1,"MIR1291"
"1350","100302222",0,-0.399843666772083,0,1,1,"MIR1911"
"1351","100302223",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR1302-8"
"1352","100302224",0,-0.399843666772083,0,1,1,"MIR2110"
"1353","100302225",0,-0.399843666772083,0,1,1,"MIR2053"
"1354","100302226",0,-0.399843666772083,0,1,1,"MIR1238"
"1355","100302227",0,-0.399843666772083,0,1,1,"MIR1302-1"
"1356","100302228",0,-0.399843666772083,0,1,1,"MIR1261"
"1357","100302229",0,-0.399843666772083,0,1,1,"MIR1250"
"1358","100302232",0,-0.399843666772083,0,1,1,"MIR1226"
"1359","100302233",0,-0.399843666772083,0,1,1,"MIR1268A"
"1360","100302234",0,-0.399843666772083,0,1,1,"MIR664A"
"1361","100302235",0,-0.399843666772083,0,1,1,"MIR1179"
"1362","100302236",0,-0.399843666772083,0,1,1,"MIR1260A"
"1363","100302237",0,-0.399843666772083,0,1,1,"MIR1281"
"1364","100302238",0,-0.399843666772083,0,1,1,"MIR103B1"
"1365","100302239",0,-0.399843666772083,0,1,1,"MIR548F5"
"1366","100302240",-1.85099640089795,0.076527317632949,1.47645414473636,0.224330129388467,0.844659465960023,"MIR1304"
"1367","100302242",0,-0.399843666772083,0,1,1,"MIR1236"
"1368","100302243",0,-0.399843666772083,0,1,1,"MIR1972-1"
"1369","100302246",0,-0.399843666772083,0,1,1,"MIR1301"
"1370","100302250",0,-0.399843666772083,0,1,1,"MIR1197"
"1371","100302251",0,-0.399843666772083,0,1,1,"MIR1264"
"1372","100302254",0,-0.399843666772083,0,1,1,"MIR1282"
"1373","100302255",0,-0.399843666772083,0,1,1,"MIR1323"
"1374","100302256",0,-0.399843666772083,0,1,1,"MIR1180"
"1375","100302257",0,-0.399843666772083,0,1,1,"MIR1539"
"1376","100302258",0,-0.399843666772083,0,1,1,"MIR1469"
"1377","100302259",0,-0.399843666772083,0,1,1,"MIR1202"
"1378","100302260",0,-0.399843666772083,0,1,1,"MIR2052"
"1379","100302261",0,-0.399843666772083,0,1,1,"MIR1910"
"1380","100302263",0,-0.399843666772083,0,1,1,"MIR1908"
"1381","100302265",0,-0.399843666772083,0,1,1,"MIR1283-1"
"1382","100302267",0,-0.399843666772083,0,1,1,"MIR2054"
"1383","100302268",0,-0.399843666772083,0,1,1,"MIR1285-2"
"1384","100302270",0,-0.399843666772083,0,1,1,"MIR1305"
"1385","100302273",-1.32609353452221,0.165778531447224,0.256572226858404,0.612484921746802,1,NA
"1386","100302274",0,-0.399843666772083,0,1,1,"MIR1178"
"1387","100302275",0,-0.399843666772083,0,1,1,"MIR548L"
"1388","100302276",0,-0.399843666772083,0,1,1,"MIR1290"
"1389","100302277",4.13372457050724,0.242074005795842,0.905450986592714,0.341324293906752,0.97413992436412,"MIR548I2"
"1390","100302278",0,-0.399843666772083,0,1,1,"MIR1302-2"
"1391","100302279",0,-0.399843666772083,0,1,1,"MIR1262"
"1392","100302280",0,-0.399843666772083,0,1,1,"MIR1237"
"1393","100302281",0,-0.399843666772083,0,1,1,"MIR1208"
"1394","100302282",0,-0.399843666772083,0,1,1,"MIR103B2"
"1395","100302283",0,-0.399843666772083,0,1,1,"MIR1227"
"1396","100302284",0,-0.399843666772083,0,1,1,"MIR1303"
"1397","100302285",0,-0.399843666772083,0,1,1,"MIR1244-1"
"1398","100302286",0,-0.399843666772083,0,1,1,"MIR1267"
"1399","100302287",0,-0.399843666772083,0,1,1,"MIR548H3"
"1400","100302288",0,-0.399843666772083,0,1,1,"MIR548P"
"1401","100302289",0,-0.399843666772083,0,1,1,"MIR1251"
"1402","100302290",0,-0.399843666772083,0,1,1,"MIR1973"
"1403","100302401",2.91934830313801e-05,0.0837419742075514,-2.81857380918723e-12,1,1,"RASAL2-AS1"
"1404","100302526",0,-0.399843666772083,0,1,1,"FAM41AY2"
"1405","100302640",0.0593472323825904,0.959145644857793,0.000759701215371944,0.978010949035189,1,"LINC00882"
"1406","100302650",2.56426995762453e-05,-0.0602691608666997,-1.90135540831507e-12,1,1,"BABAM2-AS1"
"1407","100302652",0,-0.399843666772083,0,1,1,"GPR75-ASB3"
"1408","100302691",0,-0.399843666772083,0,1,1,"LINC00184"
"1409","100302692",-0.56912163375875,3.21542660568761,0.237045137866515,0.626348465068736,1,"FTX"
"1410","100302736",0,-0.399843666772083,0,1,1,"TMED7-TICAM2"
"1411","100302738",0,-0.399843666772083,0,1,1,"RNU6-21P"
"1412","100302739",0,-0.399843666772083,0,1,1,"PCNA-AS1"
"1413","100302740",-2.32039487992733,0.47605937476871,1.05428489204543,0.304522297571805,0.944576172533954,"FAS-AS1"
"1414","100302741",-1.6058724349409,2.29435044565569,1.78051638765723,0.182085929793209,0.784014529417106,"RNU6-15P"
"1415","100302742",0.288478951848432,0.810836131356176,0.0170550471744223,0.896095719022997,1,"RNU6-42P"
"1416","100302743",-0.346594477198224,1.24854058428312,0.0284535447653438,0.866046946517863,1,"SNORA80B"
"1417","100302746",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"NCRUPAR"
"1418","100303453",0,-0.399843666772083,0,1,1,"TSNAX-DISC1"
"1419","100303491",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"ZEB2-AS1"
"1420","100303728",-1.31525369633314,0.594916282284792,0.280500638705901,0.5963732680398,1,"SLC25A5-AS1"
"1421","100303749",6.04197427564338,1.24234329199531,1.98194747673701,0.159185394411085,0.74342381104305,"LOC100303749"
"1422","100303755",0.154697526067616,1.75534300495498,0.00869736682625177,0.925697267764646,1,"PET117"
"1423","100306951",0.571095463158412,0.908184673190926,0.0676789083375336,0.794746757606614,1,"PITPNA-AS1"
"1424","100306975",1.88309224980358,-0.0998298078029828,0.211297074316541,0.645752664548423,1,"NDUFAF4P1"
"1425","100309464",5.46112863104299,0.870196678999057,1.49440290651093,0.221534578677768,0.841847150237093,"OTX2-AS1"
"1426","100310812",0.279095723023181,2.87120717879896,0.0481707914134907,0.826277362567461,1,"SPDYE2B"
"1427","100310846",5.62114593825482,1.14889633525529,2.38092027659337,0.122825172084383,0.662015141591851,"ANKRD61"
"1428","100313769",0,-0.399843666772083,0,1,1,"MIR320B2"
"1429","100313770",0,-0.399843666772083,0,1,1,"MIR548K"
"1430","100313771",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR548F2"
"1431","100313772",0,-0.399843666772083,0,1,1,"MIR548M"
"1432","100313773",0,-0.399843666772083,0,1,1,"MIR548H2"
"1433","100313774",0,-0.399843666772083,0,1,1,"MIR302E"
"1434","100313777",0,-0.399843666772083,0,1,1,"MIR670"
"1435","100313778",0,-0.399843666772083,0,1,1,"MIR759"
"1436","100313779",0,-0.399843666772083,0,1,1,"MIR2117"
"1437","100313780",3.54095493377317,0.0610534560437156,0.64444957128086,0.422104120884358,1,"MIR2278"
"1438","100313781",0,-0.399843666772083,0,1,1,"MIR718"
"1439","100313806",0,-0.399843666772083,0,1,1,"MIR1255B1"
"1440","100313822",0,-0.399843666772083,0,1,1,"MIR513B"
"1441","100313824",-1.01353484169743,0.789905412511111,0.202690472493061,0.652557882664351,1,"MIR663B"
"1442","100313829",0,-0.399843666772083,0,1,1,"MIR548O"
"1443","100313830",0,-0.399843666772083,0,1,1,"MIR548H1"
"1444","100313835",0,-0.399843666772083,0,1,1,"MIR1255B2"
"1445","100313837",0,-0.399843666772083,0,1,1,"MIR762"
"1446","100313838",0,-0.399843666772083,0,1,1,"MIR764"
"1447","100313839",0,-0.399843666772083,0,1,1,"MIR2114"
"1448","100313840",0,-0.399843666772083,0,1,1,"MIR2115"
"1449","100313841",0,-0.399843666772083,0,1,1,"MIR548Q"
"1450","100313842",0,-0.399843666772083,0,1,1,"MIR2276"
"1451","100313843",0,-0.399843666772083,0,1,1,"MIR711"
"1452","100313884",0,-0.399843666772083,0,1,1,"MIR548H4"
"1453","100313886",0,-0.399843666772083,0,1,1,"MIR2116"
"1454","100313887",0,-0.399843666772083,0,1,1,"MIR2277"
"1455","100313892",0,-0.399843666772083,0,1,1,"MIR761"
"1456","100313895",0,-0.399843666772083,0,1,1,"MIR548F4"
"1457","100313896",2.91249013285241,-0.0922599829242388,0.435931518751143,0.509092703095968,1,"MIR320D1"
"1458","100313914",0,-0.399843666772083,0,1,1,"MIR548J"
"1459","100313921",0,-0.399843666772083,0,1,1,"MIR548E"
"1460","100313923",0,-0.399843666772083,0,1,1,"MIR449C"
"1461","100313938",0,-0.399843666772083,0,1,1,"MIR548G"
"1462","100316868",0,-0.399843666772083,0,1,1,"HOTTIP"
"1463","100316904",4.9702845468584,0.677286783071139,0.706611659365004,0.40057095893383,1,"SAP25"
"1464","100329109",1.63772297688357,3.01864328080595,1.49199895058581,0.221906570228489,0.842791556547884,"GCSHP3"
"1465","100329135",-1.94728489131727,0.551458814931049,0.903927490147994,0.341730785060717,0.97413992436412,"TRPC5OS"
"1466","100335030",-1.76753504636234,2.89540252942364,2.37932814218364,0.122950414837402,0.662015141591851,"LOC100335030"
"1467","100337591",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"SNORA70F"
"1468","100337616",0,-0.399843666772083,0,1,1,"CSN1S2BP"
"1469","100359394",0,-0.399843666772083,0,1,1,"LINC00102"
"1470","10036",-1.16217389252048,3.55686113477129,1.43820559951578,0.230429934272804,0.855535188851535,"CHAF1A"
"1471","100379132",0,-0.399843666772083,0,1,1,"SNORA70G"
"1472","100379141",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"SNORA70D"
"1473","100379174",4.49794249023871,0.407688622786846,1.12284564048367,0.289306538068229,0.932009472301919,"MACROD2-AS1"
"1474","100379220",0,-0.399843666772083,0,1,1,"TMED11P"
"1475","100379224",1.89657532909383,0.301508120339059,0.218039606560758,0.640537716664926,1,"ZNF225-AS1"
"1476","100379249",0,-0.399843666772083,0,1,1,"BOK-AS1"
"1477","100379250",1.9837770639329e-05,-0.220206995952971,-2.14550548882711e-12,1,1,"SNORA70E"
"1478","100379251",0,-0.399843666772083,0,1,1,"NPPA-AS1"
"1479","100379345",3.15212936056581,0.347637243369573,0.524363822957087,0.46898611226058,1,"MIR181A2HG"
"1480","100379571",4.12830464724498,0.470180143471657,0.922442431019963,0.336834485821107,0.97413992436412,"BACE1-AS"
"1481","100379661",4.45520706452072,0.476445730762199,1.05402838059093,0.304581135456667,0.944576172533954,"GRIK1-AS2"
"1482","10038",0.719155512621437,4.08929367452636,0.475278578046306,0.490568746252154,1,"PARP2"
"1483","100381270",-1.69968246436212,4.79763119359714,3.18739444609468,0.0742082033373821,0.548495415971955,"ZBED6"
"1484","10039",0.172814096451374,1.85488871412516,0.0133946789232906,0.907862262936284,1,"PARP3"
"1485","1004",2.61398560890423,4.81068743131602,4.3146558789046,0.0377854126370981,0.401436997343904,"CDH6"
"1486","10040",0.812327408704539,2.2271692494488,0.287386023440419,0.591900517911538,1,"TOM1L1"
"1487","100419583",0.217768122373397,4.44351303838212,0.0352732262652991,0.851024281220391,1,"LOC100419583"
"1488","100419743",0,-0.399843666772083,0,1,1,"DBET"
"1489","100419868",4.12835591480465,0.470180143471657,0.922288908683026,0.336874696454462,0.97413992436412,"ZNF33BP1"
"1490","10042",-0.432962851101846,4.86911967094453,0.220812944183182,0.638421192637364,1,"HMGXB4"
"1491","100420587",0,-0.399843666772083,0,1,1,"LOC100420587"
"1492","100421577",-1.86172036606471,1.39896020854997,1.47308769125527,0.224859156776925,0.845201265466263,"FAM21EP"
"1493","100421746",0,-0.399843666772083,0,1,1,"LOC100421746"
"1494","100422212",0,-0.399843666772083,0,1,1,"LOC100422212"
"1495","100422556",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"LOC100422556"
"1496","100422737",0,-0.399843666772083,0,1,1,"LINC02532"
"1497","100422821",0,-0.399843666772083,0,1,1,"MIR1273C"
"1498","100422823",0,-0.399843666772083,0,1,1,"MIR4300"
"1499","100422824",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"MIR3128"
"1500","100422825",0,-0.399843666772083,0,1,1,"MIR3160-2"
"1501","100422826",0,-0.399843666772083,0,1,1,"MIR4274"
"1502","100422827",0,-0.399843666772083,0,1,1,"MIR3160-1"
"1503","100422828",0,-0.399843666772083,0,1,1,"MIR4287"
"1504","100422829",-2.60325596867239,-0.0304872250926661,1.51784324970646,0.217946165828656,0.83864077634529,"MIR4319"
"1505","100422830",0,-0.399843666772083,0,1,1,"MIR3171"
"1506","100422831",0,-0.399843666772083,0,1,1,"MIR1302-9"
"1507","100422832",0,-0.399843666772083,0,1,1,"MIR3191"
"1508","100422833",0,-0.399843666772083,0,1,1,"MIR3188"
"1509","100422834",0,-0.399843666772083,0,1,1,"MIR1302-10"
"1510","100422835",0,-0.399843666772083,0,1,1,"MIR3183"
"1511","100422836",0,-0.399843666772083,0,1,1,"MIR3180-3"
"1512","100422837",0,-0.399843666772083,0,1,1,"MIR1193"
"1513","100422838",0,-0.399843666772083,0,1,1,"MIR3195"
"1514","100422839",0,-0.399843666772083,0,1,1,"MIR3119-1"
"1515","100422840",0,-0.399843666772083,0,1,1,"MIR4317"
"1516","100422841",0,-0.399843666772083,0,1,1,"MIR3174"
"1517","100422842",0,-0.399843666772083,0,1,1,"MIR3074"
"1518","100422843",0,-0.399843666772083,0,1,1,"MIR4293"
"1519","100422844",0,-0.399843666772083,0,1,1,"MIR3118-3"
"1520","100422845",0,-0.399843666772083,0,1,1,"MIR1233-2"
"1521","100422846",0,-0.399843666772083,0,1,1,"MIR3164"
"1522","100422847",0,-0.399843666772083,0,1,1,"MIR514B"
"1523","100422848",0,-0.399843666772083,0,1,1,"MIR4283-2"
"1524","100422849",0,-0.399843666772083,0,1,1,"MIR548T"
"1525","100422850",0,-0.399843666772083,0,1,1,"MIR548V"
"1526","100422851",0,-0.399843666772083,0,1,1,"MIR4316"
"1527","100422852",0,-0.399843666772083,0,1,1,"MIR4259"
"1528","100422853",0,-0.399843666772083,0,1,1,"MIR3182"
"1529","100422854",0,-0.399843666772083,0,1,1,"MIR3187"
"1530","100422855",0,-0.399843666772083,0,1,1,"MIR4301"
"1531","100422856",0,-0.399843666772083,0,1,1,"MIR3123"
"1532","100422857",0,-0.399843666772083,0,1,1,"MIR4318"
"1533","100422858",0,-0.399843666772083,0,1,1,"MIR4285"
"1534","100422859",0,-0.399843666772083,0,1,1,"MIR3136"
"1535","100422860",4.13372457050724,0.242074005795842,0.905450986592714,0.341324293906752,0.97413992436412,"MIR4292"
"1536","100422861",0,-0.399843666772083,0,1,1,"MIR4306"
"1537","100422862",0,-0.399843666772083,0,1,1,"MIR548S"
"1538","100422863",4.13372457050724,0.242074005795842,0.905450986592714,0.341324293906752,0.97413992436412,"MIR4265"
"1539","100422864",3.11260880583626,-0.0284374054034473,-4.92785965160144e-07,1,1,"MIR544B"
"1540","100422865",0,-0.399843666772083,0,1,1,"MIR4320"
"1541","100422866",0,-0.399843666772083,0,1,1,"MIR3115"
"1542","100422867",0,-0.399843666772083,0,1,1,"MIR378C"
"1543","100422868",0,-0.399843666772083,0,1,1,"MIR4270"
"1544","100422869",0,-0.399843666772083,0,1,1,"MIR3152"
"1545","100422870",0,-0.399843666772083,0,1,1,"MIR3180-1"
"1546","100422871",2.91249013285241,-0.0922599829242388,0.435931518751143,0.509092703095968,1,"MIR3117"
"1547","100422872",-2.56342350867376,0.545115576997572,1.52196944221416,0.217321701052079,0.83864077634529,"MIR1244-3"
"1548","100422873",0,-0.399843666772083,0,1,1,"MIR4297"
"1549","100422874",0,-0.399843666772083,0,1,1,"MIR4279"
"1550","100422875",0,-0.399843666772083,0,1,1,"MIR3192"
"1551","100422876",0,-0.399843666772083,0,1,1,"MIR3148"
"1552","100422877",0,-0.399843666772083,0,1,1,"MIR3202-2"
"1553","100422878",0,-0.399843666772083,0,1,1,"MIR3168"
"1554","100422879",0,-0.399843666772083,0,1,1,"MIR3124"
"1555","100422880",0,-0.399843666772083,0,1,1,"MIR3162"
"1556","100422881",3.17258470324741,-0.0451627894585558,0.509344849841693,0.475422603174704,1,"MIR3170"
"1557","100422882",0,-0.399843666772083,0,1,1,"MIR3120"
"1558","100422883",0,-0.399843666772083,0,1,1,"MIR4325"
"1559","100422884",0,-0.399843666772083,0,1,1,"MIR548U"
"1560","100422885",0.0470993929714594,2.32797396090236,0.00125410167808615,0.971750181060857,1,"MIR1244-2"
"1561","100422886",0,-0.399843666772083,0,1,1,"MIR3179-2"
"1562","100422887",0,-0.399843666772083,0,1,1,"MIR4280"
"1563","100422888",0,-0.399843666772083,0,1,1,"MIR4264"
"1564","100422889",0,-0.399843666772083,0,1,1,"MIR3194"
"1565","100422891",0,-0.399843666772083,0,1,1,"MIR4327"
"1566","100422892",0,-0.399843666772083,0,1,1,"MIR3157"
"1567","100422893",0,-0.399843666772083,0,1,1,"MIR3154"
"1568","100422894",0,-0.399843666772083,0,1,1,"MIR4260"
"1569","100422895",0,-0.399843666772083,0,1,1,"MIR4294"
"1570","100422896",1.9837770639329e-05,-0.220206995952971,-2.14550548882711e-12,1,1,"MIR3140"
"1571","100422897",0,-0.399843666772083,0,1,1,"MIR4302"
"1572","100422898",0,-0.399843666772083,0,1,1,"MIR4255"
"1573","100422899",0,-0.399843666772083,0,1,1,"MIR3190"
"1574","100422900",0,-0.399843666772083,0,1,1,"MIR3158-1"
"1575","100422901",0,-0.399843666772083,0,1,1,"MIR3135A"
"1576","100422902",0,-0.399843666772083,0,1,1,"MIR3116-1"
"1577","100422903",0,-0.399843666772083,0,1,1,"MIR4288"
"1578","100422904",0,-0.399843666772083,0,1,1,"MIR3193"
"1579","100422905",0,-0.399843666772083,0,1,1,"MIR4311"
"1580","100422907",0,-0.399843666772083,0,1,1,"MIR3156-2"
"1581","100422908",0,-0.399843666772083,0,1,1,"MIR3129"
"1582","100422909",0,-0.399843666772083,0,1,1,"MIR4295"
"1583","100422910",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"MIR2861"
"1584","100422911",0,-0.399843666772083,0,1,1,"MIR500B"
"1585","100422912",0,-0.399843666772083,0,1,1,"MIR3200"
"1586","100422913",-4.48853209138555,-0.148605357641565,2.70785499048996,0.0998551766510175,0.606460905927903,"MIR320E"
"1587","100422914",0,-0.399843666772083,0,1,1,"MIR4253"
"1588","100422915",0,-0.399843666772083,0,1,1,"MIR3065"
"1589","100422916",0,-0.399843666772083,0,1,1,"MIR3201"
"1590","100422917",0,-0.399843666772083,0,1,1,"MIR4283-1"
"1591","100422918",2.27530211812765,-0.212266437149907,0.2723485576746,0.601760673374995,1,"MIR3167"
"1592","100422919",0,-0.399843666772083,0,1,1,"MIR1302-11"
"1593","100422920",0,-0.399843666772083,0,1,1,"MIR548X"
"1594","100422921",0,-0.399843666772083,0,1,1,"MIR3149"
"1595","100422922",0,-0.399843666772083,0,1,1,"MIR1972-2"
"1596","100422923",0,-0.399843666772083,0,1,1,"MIR548W"
"1597","100422924",0,-0.399843666772083,0,1,1,"MIR4303"
"1598","100422925",-4.48853209138555,-0.148605357641565,2.70785499048996,0.0998551766510175,0.606460905927903,"MIR4322"
"1599","100422926",0,-0.399843666772083,0,1,1,"MIR3137"
"1600","100422927",0,-0.399843666772083,0,1,1,"MIR4291"
"1601","100422928",0,-0.399843666772083,0,1,1,"MIR3127"
"1602","100422929",0,-0.399843666772083,0,1,1,"MIR4261"
"1603","100422930",0,-0.399843666772083,0,1,1,"MIR4330"
"1604","100422931",0,-0.399843666772083,0,1,1,"MIR4304"
"1605","100422932",0,-0.399843666772083,0,1,1,"MIR4328"
"1606","100422933",0,-0.399843666772083,0,1,1,"MIR378B"
"1607","100422934",0,-0.399843666772083,0,1,1,"MIR3143"
"1608","100422935",0,-0.399843666772083,0,1,1,"MIR3118-4"
"1609","100422936",0,-0.399843666772083,0,1,1,"MIR3153"
"1610","100422937",0,-0.399843666772083,0,1,1,"MIR4275"
"1611","100422938",0,-0.399843666772083,0,1,1,"MIR3142"
"1612","100422939",0,-0.399843666772083,0,1,1,"MIR3147"
"1613","100422940",0,-0.399843666772083,0,1,1,"MIR4305"
"1614","100422941",0,-0.399843666772083,0,1,1,"MIR4272"
"1615","100422942",0,-0.399843666772083,0,1,1,"MIR3133"
"1616","100422943",0,-0.399843666772083,0,1,1,"MIR3189"
"1617","100422944",0,-0.399843666772083,0,1,1,"MIR3186"
"1618","100422945",0,-0.399843666772083,0,1,1,"MIR4326"
"1619","100422946",0,-0.399843666772083,0,1,1,"MIR3116-2"
"1620","100422947",0,-0.399843666772083,0,1,1,"MIR3122"
"1621","100422948",-4.48853209138555,-0.148605357641565,2.70785499048996,0.0998551766510175,0.606460905927903,"MIR4284"
"1622","100422949",0,-0.399843666772083,0,1,1,"MIR3118-2"
"1623","100422950",0,-0.399843666772083,0,1,1,"MIR3141"
"1624","100422951",0,-0.399843666772083,0,1,1,"MIR3144"
"1625","100422952",1.87805307310348,-0.262495268195724,2.3622071867576e-07,0.999612207828456,1,"MIR4271"
"1626","100422953",0,-0.399843666772083,0,1,1,"MIR3165"
"1627","100422954",0,-0.399843666772083,0,1,1,"MIR4309"
"1628","100422955",0,-0.399843666772083,0,1,1,"MIR4273"
"1629","100422956",3.11260880583626,-0.0284374054034473,-4.92785965160144e-07,1,1,"MIR3180-2"
"1630","100422957",0,-0.399843666772083,0,1,1,"MIR3131"
"1631","100422959",0,-0.399843666772083,0,1,1,"MIR4268"
"1632","100422960",2.6298310497837,-0.139635923087805,-1.08395519742644e-08,1,1,"MIR3179-1"
